doc_id,source,case_no,case_src,doctype,category,category_src,post_id,title,gate,bundled
output_판례_보강/2003두12912_유족급여및장의비부지급처분취소.md,letec,2003두12912,meta,prec,일반행정,meta,,유족급여및장의비부지급처분취소,exempt,1
output_판례_보강/2003두13939_유족보상및장의비부지급처분취소.md,letec,2003두13939,meta,prec,일반행정,meta,,유족보상및장의비부지급처분취소,exempt,1
output_판례_보강/2003두15317_부당해고구제재심판정취소.md,letec,2003두15317,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2003두3420_부당해고구제재심판정취소.md,letec,2003두3420,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2003두4119_부당해고등구제재심판정취소.md,letec,2003두4119,meta,prec,일반행정,meta,,부당해고등구제재심판정취소,exempt,1
output_판례_보강/2003두6665_부당해고구제재심판정취소.md,letec,2003두6665,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2003두8210_부당해고구제재심판정취소.md,letec,2003두8210,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2003두8906_부당해고등구제재심판정취소.md,letec,2003두8906,meta,prec,일반행정,meta,,부당해고등구제재심판정취소,exempt,1
output_판례_보강/2003두896_단체협약해석재심판정취소.md,letec,2003두896,meta,prec,일반행정,meta,,단체협약해석재심판정취소,exempt,1
output_판례_보강/2003두902_부당해고등구제재심판정취소.md,letec,2003두902,meta,prec,일반행정,meta,,부당해고등구제재심판정취소,exempt,1
output_판례_보강/2003헌바12_근로기준법 제110조 위헌소원.md,letec,2003헌바12,meta,detc,헌바,meta,,근로기준법 제110조 위헌소원,exempt,1
output_판례_보강/2004다11070_손해배상(기)등.md,letec,2004다11070,meta,prec,민사,meta,,손해배상(기)등,exempt,1
output_판례_보강/2004다12240_손해배상(기).md,letec,2004다12240,meta,prec,민사,meta,,손해배상(기),exempt,1
output_판례_보강/2004다12660_구상금등.md,letec,2004다12660,meta,prec,민사,meta,,구상금등,exempt,1
output_판례_보강/2004다13762_임금.md,letec,2004다13762,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2004다22742_손해배상(기).md,letec,2004다22742,meta,prec,민사,meta,,손해배상(기),exempt,1
output_판례_보강/2004다25123_퇴직금등.md,letec,2004다25123,meta,prec,민사,meta,,퇴직금등,exempt,1
output_판례_보강/2004다26799_배당이의.md,letec,2004다26799,meta,prec,민사,meta,,배당이의,exempt,1
output_판례_보강/2004다29736_퇴직금.md,letec,2004다29736,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/2004다34790_퇴직금.md,letec,2004다34790,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/2004다37676_전부금.md,letec,2004다37676,meta,prec,민사,meta,,전부금,exempt,1
output_판례_보강/2004다37775_소유권말소등기.md,letec,2004다37775,meta,prec,민사,meta,,소유권말소등기,exempt,1
output_판례_보강/2004다41217_임금.md,letec,2004다41217,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2004다43824_구상금등.md,letec,2004다43824,meta,prec,민사,meta,,구상금등,exempt,1
output_판례_보강/2004다44506_손해배상(산)등.md,letec,2004다44506,meta,prec,민사,meta,,손해배상(산)등,exempt,1
output_판례_보강/2004다48836_임금.md,letec,2004다48836,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2004다49570_약정금.md,letec,2004다49570,meta,prec,민사,meta,,약정금,exempt,1
output_판례_보강/2004다62597_가처분이의.md,letec,2004다62597,meta,prec,민사,meta,,가처분이의,exempt,1
output_판례_보강/2004다66995_퇴직금.md,letec,2004다66995,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/2004도227_공직선거및선거부정방지법위반.md,letec,2004도227,meta,prec,형사,meta,,공직선거및선거부정방지법위반,exempt,1
output_판례_보강/2004도7218_근로기준법위반·폭력행위등처벌에관한법률위반(야간·공동폭행)·노동조합및노동관계조정법위반.md,letec,2004도7218,meta,prec,형사,meta,,근로기준법위반·폭력행위등처벌에관한법률위반(야간·공동폭행)·노동조합및노동관계조정법위반,exempt,1
output_판례_보강/2004도746_업무방해·노동조합및노동관계조정법위반·집회및시위에관한법률위반·국가공무원법위반(인정된죄명 청원경찰법위반).md,letec,2004도746,meta,prec,형사,meta,,업무방해·노동조합및노동관계조정법위반·집회및시위에관한법률위반·국가공무원법위반(인정된죄명:청원경찰법위반),exempt,1
output_판례_보강/2004두10548_부당해고구제재심판정취소.md,letec,2004두10548,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2004두6549_유족급여등부지급처분취소.md,letec,2004두6549,meta,prec,일반행정,meta,,유족급여등부지급처분취소,exempt,1
output_판례_보강/2004두916_요양신청반려처분취소.md,letec,2004두916,meta,prec,일반행정,meta,,요양신청반려처분취소,exempt,1
output_판례_보강/2004헌마554_신행정수도의건설을위한특별조치법 위헌확인.md,letec,2004헌마554,meta,detc,헌마,meta,,신행정수도의건설을위한특별조치법 위헌확인,exempt,1
output_판례_보강/2004헌마670_산업기술연수생 도입기준완화결정 등 위헌확인.md,letec,2004헌마670,meta,detc,헌마,meta,,산업기술연수생 도입기준완화결정 등 위헌확인,exempt,1
output_판례_보강/2004헌마675_국가유공자등예우및지원에관한법률 제31조 제1항 등 위헌확인.md,letec,2004헌마675,meta,detc,헌마,meta,,국가유공자등예우및지원에관한법률 제31조 제1항 등 위헌확인,exempt,1
output_판례_보강/2004헌바9_노동조합및노동관계조정법 제7조 제3항 등 위헌소원.md,letec,2004헌바9,meta,detc,헌바,meta,,노동조합및노동관계조정법 제7조 제3항 등 위헌소원,exempt,1
output_판례_보강/2005가단35270_손해배상(기).md,letec,2005가단35270,meta,prec,민사,meta,,손해배상(기),exempt,1
output_판례_보강/2005구합13605_부당해고구제재심판정취소.md,letec,2005구합13605,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2005구합34701_유족급여등부지급처분취소.md,letec,2005구합34701,meta,prec,일반행정,meta,,유족급여등부지급처분취소,exempt,1
output_판례_보강/2005다10531_구상금.md,letec,2005다10531,meta,prec,민사,meta,,구상금,exempt,1
output_판례_보강/2005다14861_원인무효로인한소유권이전등기말소등기.md,letec,2005다14861,meta,prec,민사,meta,,원인무효로인한소유권이전등기말소등기,exempt,1
output_판례_보강/2005다16034_손해배상(기).md,letec,2005다16034,meta,prec,민사,meta,,손해배상(기),exempt,1
output_판례_보강/2005다22701_합병철회·주주총회결의취소.md,letec,2005다22701,meta,prec,민사,meta,,합병철회·주주총회결의취소,exempt,1
output_판례_보강/2005다25113_퇴직금.md,letec,2005다25113,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/2005다28358_임금.md,letec,2005다28358,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2005다30580_해고무효확인.md,letec,2005다30580,meta,prec,민사,meta,,해고무효확인,exempt,1
output_판례_보강/2005다30610_손해배상(기).md,letec,2005다30610,meta,prec,민사,meta,,손해배상(기),exempt,1
output_판례_보강/2005다3229_손해배상(기).md,letec,2005다3229,meta,prec,민사,meta,,손해배상(기),exempt,1
output_판례_보강/2005다34407_해고무효확인.md,letec,2005다34407,meta,prec,민사,meta,,해고무효확인,exempt,1
output_판례_보강/2005다3991_부당전보무효확인등.md,letec,2005다3991,meta,prec,민사,meta,,부당전보무효확인등,exempt,1
output_판례_보강/2005다45827_면직해임무효확인등.md,letec,2005다45827,meta,prec,민사,meta,,면직해임무효확인등,exempt,1
output_판례_보강/2005다64385_근로자지위부존재확인등.md,letec,2005다64385,meta,prec,민사,meta,,근로자지위부존재확인등,exempt,1
output_판례_보강/2005다72386_보험금·보험금반환등.md,letec,2005다72386,meta,prec,민사,meta,,보험금·보험금반환등,exempt,1
output_판례_보강/2005다75088_종업원지위확인.md,letec,2005다75088,meta,prec,민사,meta,,종업원지위확인,exempt,1
output_판례_보강/2005다77558_배당이의.md,letec,2005다77558,meta,prec,민사,meta,,배당이의,exempt,1
output_판례_보강/2005도1089_근로기준법위반.md,letec,2005도1089,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/2005도7309_정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등).md,letec,2005도7309,meta,prec,형사,meta,,정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등),exempt,1
output_판례_보강/2005도8005_업무방해·노동조합및노동관계조정법위반.md,letec,2005도8005,meta,prec,형사,meta,,업무방해·노동조합및노동관계조정법위반,exempt,1
output_판례_보강/2005도9230_근로기준법위반.md,letec,2005도9230,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/2005두11418_요양불승인처분취소.md,letec,2005두11418,meta,prec,일반행정,meta,,요양불승인처분취소,exempt,1
output_판례_보강/2005두12091_유족급여및장의비조정지급처분취소.md,letec,2005두12091,meta,prec,일반행정,meta,,유족급여및장의비조정지급처분취소,exempt,1
output_판례_보강/2005두12572_유족급여등부지급처분취소.md,letec,2005두12572,meta,prec,일반행정,meta,,유족급여등부지급처분취소,exempt,1
output_판례_보강/2005두12992_중재재심결정취소.md,letec,2005두12992,meta,prec,일반행정,meta,,중재재심결정취소,exempt,1
output_판례_보강/2005두13018_산업재해보상보험료등부과처분취소.md,letec,2005두13018,meta,prec,일반행정,meta,,산업재해보상보험료등부과처분취소,exempt,1
output_판례_보강/2005두13414_남녀차별개선위원회결정내지재결취소.md,letec,2005두13414,meta,prec,일반행정,meta,,남녀차별개선위원회결정내지재결취소,exempt,1
output_판례_보강/2005두13841_요양불승인처분취소.md,letec,2005두13841,meta,prec,일반행정,meta,,요양불승인처분취소,exempt,1
output_판례_보강/2005두2506_보험약가인하처분취소.md,letec,2005두2506,meta,prec,일반행정,meta,,보험약가인하처분취소,exempt,1
output_판례_보강/2005두2810_평균임금결정처분등취소.md,letec,2005두2810,meta,prec,일반행정,meta,,평균임금결정처분등취소,exempt,1
output_판례_보강/2005두4120_부당노동행위및부당해고구제재심판정취소.md,letec,2005두4120,meta,prec,일반행정,meta,,부당노동행위및부당해고구제재심판정취소,exempt,1
output_판례_보강/2005두524_부당해고구제재심판정취소.md,letec,2005두524,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2005두5390_재외국민2세지정취소처분취소.md,letec,2005두5390,meta,prec,일반행정,meta,,재외국민2세지정취소처분취소,exempt,1
output_판례_보강/2005두5673_부당해고및부당노동행위구제재심판정취소.md,letec,2005두5673,meta,prec,일반행정,meta,,부당해고및부당노동행위구제재심판정취소,exempt,1
output_판례_보강/2005두6461_성희롱결정처분취소.md,letec,2005두6461,meta,prec,일반행정,meta,,성희롱결정처분취소,exempt,1
output_판례_보강/2005두7501_장해보상연금부지급처분취소.md,letec,2005두7501,meta,prec,일반행정,meta,,장해보상연금부지급처분취소,exempt,1
output_판례_보강/2005두8436_산업재해보상보험료등부과처분취소.md,letec,2005두8436,meta,prec,일반행정,meta,,산업재해보상보험료등부과처분취소,exempt,1
output_판례_보강/2005두8788_부당해고구제재심판정취소.md,letec,2005두8788,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2005두9873_부당해고구제재심판정취소.md,letec,2005두9873,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2005마30_개발제한구역의지정및관리에관한특별조치법위반(이의).md,letec,2005마30,meta,prec,민사,meta,,개발제한구역의지정및관리에관한특별조치법위반(이의),exempt,1
output_판례_보강/2005헌마1156_군인사법 제48조 제3항 위헌확인.md,letec,2005헌마1156,meta,detc,헌마,meta,,군인사법 제48조 제3항 위헌확인,exempt,1
output_판례_보강/2005헌마586_국가공무원복무규정 제17조 제1항 위헌확인.md,letec,2005헌마586,meta,detc,헌마,meta,,국가공무원복무규정 제17조 제1항 위헌확인,exempt,1
output_판례_보강/2005헌마855_군미필자 응시자격 제한 위헌확인.md,letec,2005헌마855,meta,detc,헌마,meta,,군미필자 응시자격 제한 위헌확인,exempt,1
output_판례_보강/2005헌마971_공무원의노동조합설립및운영등에관한법률 위헌확인.md,letec,2005헌마971,meta,detc,헌마,meta,,공무원의노동조합설립및운영등에관한법률   위헌확인,exempt,1
output_판례_보강/2005헌바20_산업재해보상보험법 제38조 제6항 위헌소원.md,letec,2005헌바20,meta,detc,헌바,meta,,산업재해보상보험법 제38조 제6항 위헌소원,exempt,1
output_판례_보강/2006가합17954_해고무효확인등.md,letec,2006가합17954,meta,prec,민사,meta,,해고무효확인등,exempt,1
output_판례_보강/2006구합20655_부당해고구제재심판정취소.md,letec,2006구합20655,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2006구합42945_부당해고구제재심판정취소.md,letec,2006구합42945,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2006다16215_손해배상(기).md,letec,2006다16215,meta,prec,민사,meta,,손해배상(기),exempt,1
output_판례_보강/2006다17287_임금.md,letec,2006다17287,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2006다17355_인사부대기역발령무효확인등.md,letec,2006다17355,meta,prec,민사,meta,,인사부대기역발령무효확인등,exempt,1
output_판례_보강/2006다1930_배당이의.md,letec,2006다1930,meta,prec,민사,meta,,배당이의,exempt,1
output_판례_보강/2006다25240_직권면직무효확인등.md,letec,2006다25240,meta,prec,민사,meta,,직권면직무효확인등,exempt,1
output_판례_보강/2006다27093_구상금.md,letec,2006다27093,meta,prec,민사,meta,,구상금,exempt,1
output_판례_보강/2006다30730_위자료등.md,letec,2006다30730,meta,prec,민사,meta,,위자료등,exempt,1
output_판례_보강/2006다32910_구상금.md,letec,2006다32910,meta,prec,민사,meta,,구상금,exempt,1
output_판례_보강/2006다33531_손해배상(기).md,letec,2006다33531,meta,prec,민사,meta,,손해배상(기),exempt,1
output_판례_보강/2006다33999_직위해제및정직무효확인등.md,letec,2006다33999,meta,prec,민사,meta,,직위해제및정직무효확인등,exempt,1
output_판례_보강/2006다37274_약정금.md,letec,2006다37274,meta,prec,민사,meta,,약정금,exempt,1
output_판례_보강/2006다42313_퇴직금.md,letec,2006다42313,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/2006다48069_해고무효확인및임금.md,letec,2006다48069,meta,prec,민사,meta,,해고무효확인및임금,exempt,1
output_판례_보강/2006다49901_해고무효확인및임금.md,letec,2006다49901,meta,prec,민사,meta,,해고무효확인및임금,exempt,1
output_판례_보강/2006다53627_임금.md,letec,2006다53627,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2006다59748_해고무효확인.md,letec,2006다59748,meta,prec,민사,meta,,해고무효확인,exempt,1
output_판례_보강/2006다64245_임금등.md,letec,2006다64245,meta,prec,민사,meta,,임금등,exempt,1
output_판례_보강/2006다81035_건물명도등.md,letec,2006다81035,meta,prec,민사,meta,,건물명도등,exempt,1
output_판례_보강/2006다83246_임금.md,letec,2006다83246,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2006도388_노동조합및노동관계조정법위반·산업안전보건법위반.md,letec,2006도388,meta,prec,형사,meta,,노동조합및노동관계조정법위반·산업안전보건법위반,exempt,1
output_판례_보강/2006도4981_통신비밀보호법위반.md,letec,2006도4981,meta,prec,형사,meta,,통신비밀보호법위반,exempt,1
output_판례_보강/2006도6389_사기·정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등).md,letec,2006도6389,meta,prec,형사,meta,,사기·정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등),exempt,1
output_판례_보강/2006도6479_근로기준법위반.md,letec,2006도6479,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/2006도7329_근로기준법위반·강제집행면탈·명예훼손·라디오에의한명예훼손.md,letec,2006도7329,meta,prec,형사,meta,,근로기준법위반·강제집행면탈·명예훼손·라디오에의한명예훼손,exempt,1
output_판례_보강/2006도7660_근로기준법위반.md,letec,2006도7660,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/2006도777_근로기준법위반.md,letec,2006도777,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/2006도8644_정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등).md,letec,2006도8644,meta,prec,형사,meta,,정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등),exempt,1
output_판례_보강/2006도9089_업무상배임.md,letec,2006도9089,meta,prec,형사,meta,,업무상배임,exempt,1
output_판례_보강/2006두13626_파면처분등취소.md,letec,2006두13626,meta,prec,일반행정,meta,,파면처분등취소,exempt,1
output_판례_보강/2006두15622_보험급여금대체지급부지급취소.md,letec,2006두15622,meta,prec,일반행정,meta,,보험급여금대체지급부지급취소,exempt,1
output_판례_보강/2006두18423_부당노동행위및부당해고구제재심판정취소.md,letec,2006두18423,meta,prec,일반행정,meta,,부당노동행위및부당해고구제재심판정취소,exempt,1
output_판례_보강/2006두3476_부당해고구제재심판정취소.md,letec,2006두3476,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2006두3568_평균임금증감불승인처분취소.md,letec,2006두3568,meta,prec,일반행정,meta,,평균임금증감불승인처분취소,exempt,1
output_판례_보강/2006두4127_유족급여등부지급처분취소.md,letec,2006두4127,meta,prec,일반행정,meta,,유족급여등부지급처분취소,exempt,1
output_판례_보강/2006두4912_요양불승인처분취소.md,letec,2006두4912,meta,prec,일반행정,meta,,요양불승인처분취소,exempt,1
output_판례_보강/2006두8341_유족급여및장의비부지급처분취소.md,letec,2006두8341,meta,prec,일반행정,meta,,유족급여및장의비부지급처분취소,exempt,1
output_판례_보강/2006두9771_산업재해요양불승인처분취소.md,letec,2006두9771,meta,prec,일반행정,meta,,산업재해요양불승인처분취소,exempt,1
output_판례_보강/2006마1303_경업금지가처분.md,letec,2006마1303,meta,prec,민사,meta,,경업금지가처분,exempt,1
output_판례_보강/2006마851_양수금.md,letec,2006마851,meta,prec,민사,meta,,양수금,exempt,1
output_판례_보강/2007다1418_해고무효확인.md,letec,2007다1418,meta,prec,민사,meta,,해고무효확인,exempt,1
output_판례_보강/2007다18584_임금.md,letec,2007다18584,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2007다29379_손해배상(기).md,letec,2007다29379,meta,prec,민사,meta,,손해배상(기),exempt,1
output_판례_보강/2007다37165_퇴직금.md,letec,2007다37165,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/2007다51017_근로자지위확인등.md,letec,2007다51017,meta,prec,민사,meta,,근로자지위확인등,exempt,1
output_판례_보강/2007다51758_해고무효확인등.md,letec,2007다51758,meta,prec,민사,meta,,해고무효확인등,exempt,1
output_판례_보강/2007다54498_업무추진역발령무효확인등.md,letec,2007다54498,meta,prec,민사,meta,,업무추진역발령무효확인등,exempt,1
output_판례_보강/2007다590_임금.md,letec,2007다590,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2007다62840_해고무효확인등.md,letec,2007다62840,meta,prec,민사,meta,,해고무효확인등,exempt,1
output_판례_보강/2007다72519_퇴직금.md,letec,2007다72519,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/2007다73277_임금.md,letec,2007다73277,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2007다7973_임금.md,letec,2007다7973,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2007다82059_구상금.md,letec,2007다82059,meta,prec,민사,meta,,구상금,exempt,1
output_판례_보강/2007다85997_해고무효확인등.md,letec,2007다85997,meta,prec,민사,meta,,해고무효확인등,exempt,1
output_판례_보강/2007다90760_퇴직금.md,letec,2007다90760,meta,prec,민사,meta,,퇴직금,exempt,1
output_판례_보강/2007도1199_근로기준법위반·노동조합및노동관계조정법위반.md,letec,2007도1199,meta,prec,형사,meta,,근로기준법위반·노동조합및노동관계조정법위반,exempt,1
output_판례_보강/2007도1539_근로기준법위반.md,letec,2007도1539,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/2007도1557_업무방해·절도·상해·폭력행위등처벌에관한법률위반(야간·공동협박)·폭행·모욕·특수협박(일부인정된죄명 협박)·공무.md,letec,2007도1557,meta,prec,형사,meta,,업무방해·절도·상해·폭력행위등처벌에관한법률위반(야간·공동협박)·폭행·모욕·특수협박(일부인정된죄명:협박)·공무집행방해·집회및시위에관한법률위반,exempt,1
output_판례_보강/2007도3192_근로기준법위반.md,letec,2007도3192,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/2007도482_업무방해.md,letec,2007도482,meta,prec,형사,meta,,업무방해,exempt,1
output_판례_보강/2007도4904_근로기준법위반.md,letec,2007도4904,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/2007도5204_업무방해·폭력행위등처벌에관한법률위반(공동주거침입).md,letec,2007도5204,meta,prec,형사,meta,,업무방해·폭력행위등처벌에관한법률위반(공동주거침입),exempt,1
output_판례_보강/2007도6243_전자기록등내용탐지.md,letec,2007도6243,meta,prec,형사,meta,,전자기록등내용탐지,exempt,1
output_판례_보강/2007두10174_부당해고구제재심판정취소.md,letec,2007두10174,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2007두10440_재심판정취소.md,letec,2007두10440,meta,prec,일반행정,meta,,재심판정취소,exempt,1
output_판례_보강/2007두11566_부당해고구제재심판정취소.md,letec,2007두11566,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2007두1460_부당해고·부당대기발령등구제재심판정취소.md,letec,2007두1460,meta,prec,일반행정,meta,,부당해고·부당대기발령등구제재심판정취소,exempt,1
output_판례_보강/2007두15797_부당해고구제재심판정취소.md,letec,2007두15797,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2007두1729_부당해고및부당노동행위구제재심판정취소.md,letec,2007두1729,meta,prec,일반행정,meta,,부당해고및부당노동행위구제재심판정취소,exempt,1
output_판례_보강/2007두18406_부당해고구제재심판정중직위해제부분취소.md,letec,2007두18406,meta,prec,일반행정,meta,,부당해고구제재심판정중직위해제부분취소,exempt,1
output_판례_보강/2007두20157_부당인사발령구제재심판정취소.md,letec,2007두20157,meta,prec,일반행정,meta,,부당인사발령구제재심판정취소,exempt,1
output_판례_보강/2007두2029_유족급여및장의비부지급처분취소.md,letec,2007두2029,meta,prec,일반행정,meta,,유족급여및장의비부지급처분취소,exempt,1
output_판례_보강/2007두2173_휴업급여부지급처분취소.md,letec,2007두2173,meta,prec,일반행정,meta,,휴업급여부지급처분취소,exempt,1
output_판례_보강/2007두22306_부당해고구제재심판정취소.md,letec,2007두22306,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2007두22320_부당해고구제재심판정취소.md,letec,2007두22320,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2007두22498_부당해고구제재심판정취소.md,letec,2007두22498,meta,prec,일반행정,meta,,부당해고구제재심판정취소,exempt,1
output_판례_보강/2007두2784_요양불승인처분취소.md,letec,2007두2784,meta,prec,일반행정,meta,,요양불승인처분취소,exempt,1
output_판례_보강/2007두4810_요양연기불승인처분취소.md,letec,2007두4810,meta,prec,일반행정,meta,,요양연기불승인처분취소,exempt,1
output_판례_보강/2007두4995_노동조합설립신고서반려처분취소.md,letec,2007두4995,meta,prec,일반행정,meta,,노동조합설립신고서반려처분취소,exempt,1
output_판례_보강/2007두7093_부당노동행위및부당해고구제재심판정취소.md,letec,2007두7093,meta,prec,일반행정,meta,,부당노동행위및부당해고구제재심판정취소,exempt,1
output_판례_보강/2007두9471_유족보상등청구서반려처분취소.md,letec,2007두9471,meta,prec,일반행정,meta,,유족보상등청구서반려처분취소,exempt,1
output_판례_보강/2007헌마1359_경비업법 제15조 제3항 등 위헌확인.md,letec,2007헌마1359,meta,detc,헌마,meta,,경비업법 제15조 제3항 등 위헌확인,exempt,1
output_판례_보강/2007헌바27_지방세법 제245조의2 제1항 위헌소원.md,letec,2007헌바27,meta,detc,,meta,,지방세법 제245조의2 제1항 위헌소원,exempt,1
output_판례_보강/2007헌바36_근로기준법 제37조 제2항 등 위헌소원.md,letec,2007헌바36,meta,detc,헌바,meta,,근로기준법 제37조 제2항 등 위헌소원,exempt,1
output_판례_보강/2008다12408_구상금.md,letec,2008다12408,meta,prec,민사,meta,,구상금,exempt,1
output_판례_보강/2008다13104_양수금.md,letec,2008다13104,meta,prec,민사,meta,,양수금,exempt,1
output_판례_보강/2008다13623_배당이의.md,letec,2008다13623,meta,prec,민사,meta,,배당이의,exempt,1
output_판례_보강/2008다2241_해고무효확인등.md,letec,2008다2241,meta,prec,민사,meta,,해고무효확인등,exempt,1
output_판례_보강/2008다38288_손해배상(기).md,letec,2008다38288,meta,prec,민사,meta,,손해배상(기),exempt,1
output_판례_보강/2008다40847_손해배상(산).md,letec,2008다40847,meta,prec,민사,meta,,손해배상(산),exempt,1
output_판례_보강/2008다41666_임금.md,letec,2008다41666,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2008다46531_대여금.md,letec,2008다46531,meta,prec,민사,meta,,대여금,exempt,1
output_판례_보강/2008다6052_임금.md,letec,2008다6052,meta,prec,민사,meta,,임금,exempt,1
output_판례_보강/2008다65242_배당이의.md,letec,2008다65242,meta,prec,민사,meta,,배당이의,exempt,1
output_판례_보강/2008다70336_해고무효확인등.md,letec,2008다70336,meta,prec,민사,meta,,해고무효확인등,exempt,1
output_판례_보강/2008다89712_손해배상(기).md,letec,2008다89712,meta,prec,민사,meta,,손해배상(기),exempt,1
output_판례_보강/2008도1433_모욕.md,letec,2008도1433,meta,prec,형사,meta,,모욕,exempt,1
output_판례_보강/2008도364_근로기준법위반.md,letec,2008도364,meta,prec,형사,meta,,근로기준법위반,exempt,1
output_판례_보강/2008도4831_노동조합및노동관계조정법위반.md,letec,2008도4831,meta,prec,형사,meta,,노동조합및노동관계조정법위반,exempt,1
output_판례_보강/2008도5526_공공기관의개인정보보호에관한법률위반.md,letec,2008도5526,meta,prec,형사,meta,,공공기관의개인정보보호에관한법률위반,exempt,1
output_판례_보강/2008도7018_특정경제범죄가중처벌등에관한법률위반(횡령)·특정경제범죄가중처벌등에관한법률위반(사기)·뇌물공여·배임증재·배임수재.md,letec,2008도7018,meta,prec,형사,meta,,특정경제범죄가중처벌등에관한법률위반(횡령)·특정경제범죄가중처벌등에관한법률위반(사기)·뇌물공여·배임증재·배임수재·상법위반·공전자기록등불실기재·불실기재공전자기록등행사·강요·공갈·신용정보의이용및보호에관한법률위반·통신비밀보호법위반·조세범처벌법위반·뇌물공여의사표시·부동산실권리자명의등기에관한법률위반·횡령·증거변조교사·증거변조·재물손괴·사문서위조·위조사문서행사·무고,exempt,1
output_판례_보강/2008도7030_업무상과실치사·산업안전보건법위반.md,letec,2008도7030,meta,prec,형사,meta,,업무상과실치사·산업안전보건법위반,exempt,1
output_판례_보강/2008두1191_요양불승인처분취소.md,letec,2008두1191,meta,prec,일반행정,meta,,요양불승인처분취소,exempt,1
output_판례_보강/2008두13972_부당해고 구제 재심 판정취소.md,letec,2008두13972,meta,prec,일반행정,meta,,부당해고 구제 재심 판정취소,exempt,1
output_판례_보강/2008두1566_유족급여및장의비부지급처분취소.md,letec,2008두1566,meta,prec,일반행정,meta,,유족급여및장의비부지급처분취소,exempt,1
output_판례_보강/2008두2088_부당해고및부당노동행위구제재심판정취소.md,letec,2008두2088,meta,prec,일반행정,meta,,부당해고및부당노동행위구제재심판정취소,exempt,1
output_판례_보강/2008두22136_부당승무정지구제재심판정취소.md,letec,2008두22136,meta,prec,일반행정,meta,,부당승무정지구제재심판정취소,exempt,1
output_판례_보강/2008두22211_부당해고및부당노동행위구제재심판정취소.md,letec,2008두22211,meta,prec,일반행정,meta,,부당해고및부당노동행위구제재심판정취소,exempt,1
